DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/07/2019,12:40,,,40.750546,-73.70532,"(40.750546, -73.70532)",268 STREET                      ,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063088,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,12:45,,,40.72539,-73.896614,"(40.72539, -73.896614)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4063284,Taxi,Sedan,,,
01/07/2019,12:47,BRONX,10451,40.81115,-73.92891,"(40.81115, -73.92891)",RIDER AVENUE                    ,EAST 137 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063369,Sedan,,,,
01/07/2019,12:47,,,40.863792,-73.91942,"(40.863792, -73.91942)",10 AVENUE                       ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4063663,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
01/07/2019,12:50,BRONX,10461,40.84592,-73.84622,"(40.84592, -73.84622)",,,1625      POPLAR STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4064143,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,12:56,BRONX,10461,40.846092,-73.84562,"(40.846092, -73.84562)",,,1550      BLONDELL AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4064144,Sedan,,,,
01/07/2019,13:00,BRONX,10455,40.820824,-73.91562,"(40.820824, -73.91562)",MELROSE AVENUE                  ,EAST 156 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063389,Sedan,,,,
01/07/2019,13:00,BROOKLYN,11218,40.644768,-73.971886,"(40.644768, -73.971886)",,,222       EAST 8 STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063963,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,13:00,MANHATTAN,10011,40.731705,-74.00096,"(40.731705, -74.00096)",AVENUE OF THE AMERICAS          ,WEST 4 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4063761,Station Wagon/Sport Utility Vehicle,Taxi,,,
01/07/2019,13:00,QUEENS,11432,40.71404,-73.78281,"(40.71404, -73.78281)",MIDLAND PARKWAY                 ,WEXFORD TERRACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063512,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:00,,,40.76407,-73.80914,"(40.76407, -73.80914)",156 STREET                      ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4063121,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,13:00,STATEN ISLAND,10314,40.611427,-74.116844,"(40.611427, -74.116844)",REON AVENUE                     ,SLOSSON AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,4063441,Sedan,,,,
01/07/2019,13:05,BROOKLYN,11201,40.689728,-73.99017,"(40.689728, -73.99017)",BOERUM PLACE                    ,STATE STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4063719,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
01/07/2019,13:05,QUEENS,11427,40.73032,-73.74419,"(40.73032, -73.74419)",BRADDOCK AVENUE                 ,HILLSIDE AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063084,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:07,BROOKLYN,11238,40.67668,-73.9721,"(40.67668, -73.9721)",,,369       FLATBUSH AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063450,Box Truck,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:18,MANHATTAN,10128,40.78791,-73.95579,"(40.78791, -73.95579)",EAST 96 STREET                  ,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063417,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:30,QUEENS,11356,40.78419,-73.84582,"(40.78419, -73.84582)",15 AVENUE                       ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4063269,Sedan,Tractor Truck Diesel,,,
01/07/2019,13:30,,,40.699547,-73.83246,"(40.699547, -73.83246)",JAMAICA AVENUE                  ,117 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063319,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,13:30,MANHATTAN,10018,40.755802,-73.99083,"(40.755802, -73.99083)",,,616       8 AVENUE                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4063994,Taxi,Box Truck,,,
01/07/2019,13:35,,,40.699436,-73.91229,"(40.699436, -73.91229)",GATES AVENUE                    ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4065209,Station Wagon/Sport Utility Vehicle,Box Truck,,,
01/07/2019,13:35,,,40.79672,-73.97618,"(40.79672, -73.97618)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,4066407,Taxi,Sedan,,,
01/07/2019,13:46,MANHATTAN,10023,40.775234,-73.98038,"(40.775234, -73.98038)",,,193       COLUMBUS AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unsafe Lane Changing,,,,4063738,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:47,QUEENS,11101,40.740276,-73.92782,"(40.740276, -73.92782)",48 AVENUE                       ,38 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4063240,Taxi,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:49,BROOKLYN,11208,40.68952,-73.871544,"(40.68952, -73.871544)",,,21        AUTUMN AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,4063349,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,13:49,BROOKLYN,11203,40.652916,-73.94498,"(40.652916, -73.94498)",LINDEN BOULEVARD                ,EAST 35 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4063383,Station Wagon/Sport Utility Vehicle,Carry All,,,
01/07/2019,13:49,STATEN ISLAND,10306,40.561573,-74.13398,"(40.561573, -74.13398)",AMBOY ROAD                      ,EMMET AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4063167,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:50,BROOKLYN,11214,40.611755,-73.999405,"(40.611755, -73.999405)",,,1757      79 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4063953,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,13:50,MANHATTAN,10033,40.849308,-73.93192,"(40.849308, -73.93192)",AUDUBON AVENUE                  ,WEST 182 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4063685,Sedan,Sedan,,,
01/07/2019,13:53,,,40.8047,-73.91243,"(40.8047, -73.91243)",EAST 138 STREET                 ,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,4063387,Pick-up Truck,Sedan,,,
01/07/2019,13:55,QUEENS,11375,40.72145,-73.84399,"(40.72145, -73.84399)",QUEENS BOULEVARD                ,71 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4063133,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,13:55,,,40.667313,-73.73926,"(40.667313, -73.73926)",LAURELTON PARKWAY               ,,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,4063085,Sedan,,,,
01/07/2019,13:57,,,40.65319,-73.96622,"(40.65319, -73.96622)",PARKSIDE AVENUE                 ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4063145,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:00,BRONX,10475,40.873035,-73.83325,"(40.873035, -73.83325)",,,650       BAYCHESTER AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,,,,,4064845,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,14:00,BROOKLYN,11221,40.69016,-73.942375,"(40.69016, -73.942375)",THROOP AVENUE                   ,VAN BUREN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4072072,Sedan,,,,
01/07/2019,14:00,MANHATTAN,10022,40.762287,-73.972374,"(40.762287, -73.972374)",EAST 57 STREET                  ,MADISON AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4065140,Sedan,Sedan,,,
01/07/2019,14:00,STATEN ISLAND,10306,40.574093,-74.1192,"(40.574093, -74.1192)",3 STREET                        ,ROSE AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,Unspecified,Unspecified,,4063364,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
01/07/2019,14:00,,,40.757805,-73.93623,"(40.757805, -73.93623)",37 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,,,,4063618,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:04,,,40.77425,-73.945274,"(40.77425, -73.945274)",EAST END AVENUE                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063434,Bus,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:08,,,40.58781,-74.09851,"(40.58781, -74.09851)",ROSS AVENUE                     ,NORTH RAILROAD AVENUE,,0,0,0,0,0,0,0,0,Illnes,Unspecified,,,,4063362,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:10,QUEENS,11358,40.76259,-73.80464,"(40.76259, -73.80464)",161 STREET                      ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4063270,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:10,QUEENS,11426,40.733524,-73.726036,"(40.733524, -73.726036)",239 STREET                      ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063326,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,14:10,QUEENS,11427,40.733097,-73.733215,"(40.733097, -73.733215)",RANGE STREET                    ,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063176,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:14,BRONX,10461,40.842175,-73.83004,"(40.842175, -73.83004)",CROSBY AVENUE                   ,ZULETTE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4063233,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
01/07/2019,14:15,QUEENS,11411,40.696793,-73.73928,"(40.696793, -73.73928)",116 AVENUE                      ,220 STREET,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,4063300,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:20,BROOKLYN,11207,40.65114,-73.89,"(40.65114, -73.89)",FLATLANDS AVENUE                ,LOUISIANA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4059536,Bus,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:20,BROOKLYN,11216,40.687325,-73.95098,"(40.687325, -73.95098)",,,360       NOSTRAND AVENUE               ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4065040,Sedan,Bike,,,
01/07/2019,14:20,BROOKLYN,11224,40.578087,-73.992836,"(40.578087, -73.992836)",,,2510      NEPTUNE AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063410,FDNY,Sedan,,,
01/07/2019,14:20,,,40.634506,-73.949455,"(40.634506, -73.949455)",FLATBUSH AVENUE                 ,GLENWOOD ROAD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4063146,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:20,,,40.627476,-74.167175,"(40.627476, -74.167175)",,,2324      FOREST AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063265,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,14:20,BROOKLYN,11209,40.6228,-74.02836,"(40.6228, -74.02836)",4 AVENUE                        ,86 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4063515,Box Truck,Bike,,,
01/07/2019,14:24,BROOKLYN,11231,40.68372,-74.00334,"(40.68372, -74.00334)",PRESIDENT STREET                ,COLUMBIA STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063238,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:26,BRONX,10463,40.879807,-73.906586,"(40.879807, -73.906586)",KINGSBRIDGE AVENUE              ,WEST 231 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063553,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:26,BROOKLYN,11207,40.66689,-73.90114,"(40.66689, -73.90114)",,,482       BLAKE AVENUE                  ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4065961,Station Wagon/Sport Utility Vehicle,School Bus,,,
01/07/2019,14:28,,,40.738403,-73.93864,"(40.738403, -73.93864)",30 STREET                       ,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4063237,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,14:30,BRONX,10466,40.89466,-73.86137,"(40.89466, -73.86137)",EAST 233 STREET                 ,BRONX BOULEVARD,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,4064045,Sedan,Box Truck,,,
01/07/2019,14:30,BRONX,10474,40.811108,-73.88228,"(40.811108, -73.88228)",,,510       HUNTS POINT AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063164,Box Truck,Van,,,
01/07/2019,14:30,BROOKLYN,11224,40.57944,-73.979614,"(40.57944, -73.979614)",NEPTUNE AVENUE                  ,WEST 12 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4063407,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,14:30,BROOKLYN,11233,40.68559,-73.916885,"(40.68559, -73.916885)",,,930       HALSEY STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063299,Sedan,,,,
01/07/2019,14:30,MANHATTAN,10007,40.713135,-74.00407,"(40.713135, -74.00407)",CENTRE STREET                   ,CHAMBERS STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063510,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:30,QUEENS,11419,40.69054,-73.82392,"(40.69054, -73.82392)",121 STREET                      ,101 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4063324,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:30,,,40.75495,-73.899155,"(40.75495, -73.899155)",BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4063735,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,14:30,,,40.69942,-73.86878,"(40.69942, -73.86878)",JACKIE ROBINSON PKWY            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063622,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:30,,,40.586536,-73.93345,"(40.586536, -73.93345)",SHORE PARKWAY                   ,BRAGG STREET,,0,0,0,0,0,0,0,0,Obstruction/Debris,,,,,4063226,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,14:30,QUEENS,11356,40.781685,-73.845024,"(40.781685, -73.845024)",123 STREET                      ,20 AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4063278,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:30,QUEENS,11367,40.732037,-73.814926,"(40.732037, -73.814926)",KISSENA BOULEVARD               ,JEWEL AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4063221,Sedan,Sedan,,,
01/07/2019,14:37,MANHATTAN,10032,40.836517,-73.94636,"(40.836517, -73.94636)",,,860       RIVERSIDE DRIVE               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4064214,Taxi,,,,
01/07/2019,14:40,,,40.58425,-73.9638,"(40.58425, -73.9638)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4063412,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
01/07/2019,14:40,QUEENS,11368,40.757072,-73.85492,"(40.757072, -73.85492)",114 STREET                      ,34 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,,4064749,Station Wagon/Sport Utility Vehicle,Bike,,,
01/07/2019,14:45,QUEENS,11101,40.7546,-73.93357,"(40.7546, -73.93357)",29 STREET                       ,38 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063606,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:45,,,40.830975,-73.93209,"(40.830975, -73.93209)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4063949,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
01/07/2019,14:45,,,40.753998,-73.94244,"(40.753998, -73.94244)",21 STREET                       ,,,2,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,4063608,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,14:50,BRONX,10474,40.81693,-73.88617,"(40.81693, -73.88617)",LAFAYETTE AVENUE                ,BRYANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063707,Bus,Sedan,,,
01/07/2019,14:50,QUEENS,11692,40.592907,-73.79516,"(40.592907, -73.79516)",BEACH CHANNEL DRIVE             ,BEACH 66 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4063288,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:50,STATEN ISLAND,10309,40.526752,-74.20118,"(40.526752, -74.20118)",FOSTER ROAD                     ,AMBOY ROAD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4065294,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,14:54,,,40.744057,-73.8468,"(40.744057, -73.8468)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Passing or Lane Usage Improper,,,,4064729,Sedan,Sedan,,,
01/07/2019,14:55,MANHATTAN,10019,40.766285,-73.98186,"(40.766285, -73.98186)",BROADWAY                        ,WEST 57 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063138,Van,Taxi,,,
01/07/2019,15:00,BROOKLYN,11215,40.668293,-73.97924,"(40.668293, -73.97924)",,,506       6 STREET                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063458,Sedan,Taxi,,,
01/07/2019,15:00,MANHATTAN,10002,40.7129,-73.995834,"(40.7129, -73.995834)",,,38        HENRY STREET                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063533,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:00,QUEENS,11361,40.7622,-73.77032,"(40.7622, -73.77032)",,,42-38     BELL BOULEVARD                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063170,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:00,QUEENS,11366,40.729664,-73.79512,"(40.729664, -73.79512)",73 AVENUE                       ,175 STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4063511,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:01,MANHATTAN,10036,40.75712,-73.98355,"(40.75712, -73.98355)",,,121       WEST 45 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4063424,Station Wagon/Sport Utility Vehicle,Sedan,,,
01/07/2019,15:03,,,40.827812,-73.925934,"(40.827812, -73.925934)",EAST 161 STREET                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4063188,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:06,BROOKLYN,11201,40.696198,-73.98869,"(40.696198, -73.98869)",TILLARY STREET                  ,ADAMS STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4063716,Sedan,Sedan,,,
01/07/2019,15:08,,,40.72543,-73.99678,"(40.72543, -73.99678)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4063414,Box Truck,Taxi,,,
01/07/2019,15:11,BROOKLYN,11230,40.62095,-73.9555,"(40.62095, -73.9555)",OCEAN AVENUE                    ,AVENUE L,,1,0,1,0,0,0,0,0,Unspecified,,,,,4063148,Sedan,,,,
01/07/2019,15:15,BROOKLYN,11208,40.68075,-73.87239,"(40.68075, -73.87239)",,,85        GLEN STREET                   ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4063352,Sedan,,,,
01/07/2019,15:15,BROOKLYN,11214,40.606384,-74.00121,"(40.606384, -74.00121)",86 STREET                       ,BAY 20 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4057593,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,15:15,,,40.81766,-73.93076,"(40.81766, -73.93076)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063388,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:20,BRONX,10461,40.84592,-73.84622,"(40.84592, -73.84622)",,,1625      POPLAR STREET                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4064111,Pick-up Truck,Pick-up Truck,,,
01/07/2019,15:20,,,40.840836,-73.87258,"(40.840836, -73.87258)",BRONX RIVER PARKWAY             ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063951,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:24,,,40.608253,-73.897835,"(40.608253, -73.897835)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063175,Sedan,Bus,,,
01/07/2019,15:25,,,40.76981,-73.86773,"(40.76981, -73.86773)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4063198,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:25,,,40.76981,-73.86773,"(40.76981, -73.86773)",GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4063195,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:28,,,40.705875,-73.81794,"(40.705875, -73.81794)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4063280,Sedan,Sedan,,,
01/07/2019,15:30,BROOKLYN,11235,40.578876,-73.96794,"(40.578876, -73.96794)",,,2965      OCEAN PARKWAY                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063411,Sedan,Sedan,,,
01/07/2019,15:30,QUEENS,11418,40.70122,-73.83144,"(40.70122, -73.83144)",,,86-11     LEFFERTS BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4063335,Station Wagon/Sport Utility Vehicle,,,,
01/07/2019,15:30,,,40.745613,-73.9462,"(40.745613, -73.9462)",JACKSON AVENUE                  ,46 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4063239,Sedan,Station Wagon/Sport Utility Vehicle,,,
01/07/2019,15:30,,,40.81205,-73.95355,"(40.81205, -73.95355)",WEST 126 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4063470,Sedan,Sedan,,,
01/07/2019,15:44,,,40.810173,-73.937416,"(40.810173, -73.937416)",EAST 132 STREET                 ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4064779,Sedan,Van,,,
01/07/2019,15:45,BRONX,10463,40.886536,-73.89985,"(40.886536, -73.89985)",BROADWAY                        ,WEST 240 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4063554,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
